date;hashtag;tweet;username;intent;emotion
21/05/2020 14:16;['#indonesiaterserah', '#covid19pandemic', '#coronaupdate', '#psbb', '#mudik2020'];liat poto gini gimana perasaan kalian wahai warga indonesia yang terhormatsemangat para dokter dan kru lainnyaturunkan ego kita masingmasing yuk guys tetep stay at hometetep physical distancingindonesiaterserah covid19pandemic coronaupdate psbb mudik2020 pictwittercom9d0lkc6n8o;rahmadhnadhnuk;positive;love
21/05/2020 14:15;['#indonesiaterserah'];tirtahudhi semoga rekan nakes tidak mempunyai model rekan sprti ini indonesiaterserah pictwittercomxlukjysepe;srondeng goshong;negative;anger
21/05/2020 14:12;['#indonesiaterserah'];indonesiaterserahupdate bertambah 973 orang kasus positif covid19 di indonesia kamis 21 mei mencapai 20162 lewat sulselpediacom;sulselpedia news;negative;
21/05/2020 14:12;['#indonesiaterserah'];petjaaahh tumpah ruahinilah fenomena yg kudapati di perumahan sebelah saat ku delivery order dagangan soresore sungguh edan tiada tara hahaya allah suka lucu huhu sesulit itukah nahan ngabuburit dan belanja kasian yg udah berjuang dan menjaga indonesiaterserah pictwittercomguuexs3ssc;lilis sugiarti;negative;anger
21/05/2020 14:11;['#indonesiaterserah'];seakan akan nga pedulimasjid kosongbandarapasarmall penuh cuy apa ini yg namanya psbbindonesiaterserah;gelapid;negative;anger
21/05/2020 14:11;['#indonesiaterserah'];ramein indonesiaterserah;;negative;
21/05/2020 14:09;['#mudik2020', '#stopcovid19', '#indonesiaterserah', '#psbb'];waktu mutusin buat mudik dan baru sadar ngga punya kampung halamanmudik2020 stopcovid19 indonesiaterserah psbb terminal 3 bandara soekarno hatta ;auggy;negative;sad
21/05/2020 14:09;['#indonesiaterserah'];please lur hargailah para tenaga medis jangan sampai mereka sebel dengan kita dan jangan sampai mengeluarkan tagar indonesiaterserah jilid 2 ;yoshua aji satya nugrahadi;negative;anger
21/05/2020 14:07;['#indonesiaterserah'];hermawan sulistyo menhub pemicu indonesiaterserah tim medis dan tnipolri dibunuh pelanpelan lewat onlineindo news;repelita online;negative;sad
21/05/2020 14:07;['#indonesiaterserah'];baju baru alhamdulillah untuk dipakai di alam barzakh indonesiaterserah;mednrwa;negative;anger
21/05/2020 14:06;['#terserah', '#mudik2020', '#stopcovid19', '#indonesiaterserah', '#psbb'];waktu tau mau mudik mau ngga terserahmudik2020 stopcovid19 indonesiaterserah psbb stasiun bandung ;auggy;negative;anger
21/05/2020 14:06;['#indonesiaterserah'];hestek whatever indonesia masuk program berita di ostrali di sini disebutnya whatever indonesia bukan indonesiaterserah ;adam  susan;negative;
21/05/2020 14:06;['#indonesiaterserah'];yuk lanjut ngemallmasih belom lebaran kaannyuk lanjut naik pesawatnyamasih libur masih bisa keliling indonesiayuk lanjut jalan2 nongkrong2 beli takjil sambil rumpi ngeriung barengbarenggak apaapabelom 1000 sehari belom serulanjutkanindonesiaterserah;jesh;negative;anger
21/05/2020 14:05;['#indonesiaterserah', '#2020berkata', '#covid__19'];memulai indonesiaterserah bukan bermaksud memprovokasi ataupun menjelekkan pihak manapun dan bukan bermaksud sok mengajari atau menggurui tapi cuman mengkritisibesoklah bahas ini nunggu rame dulu sekalian nunggu lebaran2020berkatacovid19;de;negative;anger
21/05/2020 14:04;['#indonesiaterserah', '#newsupdate'];viral tagar indonesiaterserah dekan fkui wajar kalau petugas kesehatan frustasi newsupdate;tribunnews;negative;anger
21/05/2020 14:03;['#indonesiaterserah'];maaf beribu maafhabib naik camry pakai ac dingin melanggar psbb di tegur secara baik2 marah marahpetugas berdiri di jalan kepanasan menegur secara baik2 malah di bentak2 pernahkah kepikiran klo kita pada posisi petugas tersebut indonesiaterserah;flowers sebiji;negative;anger
21/05/2020 14:02;['#indonesiaterserah'];kapan kelar nya corona kalo kyk gini indonesiaterserah;fanoyudip;negative;sad
21/05/2020 14:02;['#mudiktetapdilarang', '#pemimpintakpunyahati', '#terserahindonesia', '#indonesiaterserah', '#pemudikgoblok'];orang yang mudik itu orang goblok tolol gak punya otak juancokmudik mudiktetapdilarang pak jokowi pemimpintakpunyahati pulang kampung terserahindonesia indonesiaterserah pemudikgoblok pictwittercom23paca08uj;zulifkar dhiaulhaq official;negative;anger
21/05/2020 14:01;['#indonesiasakkarepmu', '#indonesiaterserah'];ayo banyakin angka positif covid nya indonesiasakkarepmu indonesiaterserah;purnomo;negative;anger
21/05/2020 14:00;['#indonesiaterserah'];gilaaaa aku udah kek ga ada harapan lagi sm negara ini indonesiaterserah ;;negative;fear
21/05/2020 14:00;['#indonesiaterserah', '#covud19'];guru sering digambarkan sbg pahlawan tanpa tanda jasa krn merekalah yg memcetak generasi dambaan bangsa namun tetap miskin hidupnya dibawah setandar juga skrg dokterpun digelari pahlawan tanpa tanda jasa mati mereka tak diganjar dg setimpal indonesiaterserah covud19;menunggu fajar;negative;sad
21/05/2020 13:59;['#indonesiaterserah'];daripada jual perawan ama perjaka mending jual otak mumpung tuh otak masih banyak memori kosongnya pasti harganya diatas 2milyar bisa bantu sumbang buat beli obat covid kalo masih kurang juga bsa kok skalian jual ginjal mati mu insyaallah pd jalannya indonesiaterserah;mochalatte;negative;anger
21/05/2020 13:59;['#indonesiaterserah', '#socialdistancing'];indonesiaterserah buat saya sih untuk semua orang yg nggak mempedulikan bahaya corona tidak mengikuti protokol kesehatan covid19 nggak menjalankan socialdistancing ini busa dilakukan dari pihak manapun juga ;shyfa;negative;
21/05/2020 13:58;['#indonesiaterserah'];kita tidak jauh lebih baik dengan merekam dan mencantumkan indonesiaterserah atas dasar kemacetan di jalan raya mereka keluar dari rumah dikarenakan kepentingan yg mungkin jauh lebih penting drpd kita;masfaturbasi;negative;sad
21/05/2020 13:57;['#indonesiaterserah'];suka heran sama orang orang yang upload ke sosial media dengan indonesiaterserah tp malah sekarang kumpul kumpul;kohvian;negative;fear
21/05/2020 13:57;['#indonesiaterserah'];indonesiaterserah suka suka kalian saja lah;suroto;negative;anger
21/05/2020 13:56;['#indonesiaterserah', '#indonesiawhatever'];sedih kasihan para tenaga medisindonesiaterserahindonesiawhatever;ferdy mad;negative;sad
21/05/2020 13:55;['#indonesiaterserah'];besok angka positif sampe 2ribu besoknya 3ribu terus aja gitu sampe orang indonesia kena semua indonesiaterserah susah sih di bilanginnya ;nfnl;negative;fear
21/05/2020 13:55;['#indonesiaterserah', '#indonesiawhatever'];perjalanan dinas bbrp hari menjelang libur lebaran indonesiaterserahindonesiawhatever;ferdy mad;negative;fear
21/05/2020 13:54;['#indonesiaterserah', '#indonesiaterserahsukasukakalian'];ketika hidup kawankawan yang di garda terdepan dalam menangani pandemi ini hanya sebatas dan sekedar sebagai sesuatu yang harus dikorbankan utk socalled kebaikan yg baik indonesiaterserah indonesiaterserahsukasukakalian;patricia beata kurnia;negative;sad
21/05/2020 13:53;['#indonesiaterserah'];rakyatnya tidak perduli aparat membiarkan indonesiaterserah;dionn;negative;anger
21/05/2020 13:53;['#gugustugas', '#indonesiaterserah'];statement pakde benar2 bertentangan dg misi gugustugas gak heran bila muncul indonesiaterserahpemimpine sak karepe dewek pictwittercomrdzuw24gdw;gembel twitland;negative;anger
21/05/2020 13:53;['#indonesiaterserah', '#indonesiawhatever'];kata jk tiap hari diucapkan tiap hari juga dilanggar indonesiaterserahindonesiawhatever;ferdy mad;negative;sad
21/05/2020 13:51;['#indonesiaterserah'];jogja psbb ga lucu bosindonesiaterserah;fadhil ridho;negative;
21/05/2020 13:50;['#indonesiaterserah'];eh buat sia yang repost dokter dokter pada ngeluh indonesiaterserah bacot anjing kemaren lo bukber pada bodo amat sekarang so care tolong dong tolong dong yang ada lo yg tolol bangsat ini mah masalah moral sia demon atawa manusia lain masalah tapi kan gw pake masker bacot;masa gaboleh;negative;anger
21/05/2020 13:50;['#indonesiaterserah'];sedih yaaindonesia hari ini udah rekor 1000 orang yang positif covidindonesiaterserah;caramellatte;negative;sad
21/05/2020 13:47;['#indonesiaterserah'];itulah rezim ciri2 rezim yg akan menuju otoriter siapa yg tidak sepaham dianggap bersebrangan dan bagi mereka wajib untuk ditenggelamkan indonesiaterserah;fandi;negative;anger
21/05/2020 13:47;['#indonesiaterserah'];warbyasahh indonesiaterserah;luthfi asfihani;negative;anger
21/05/2020 13:46;['#indonesiaterserah'];hari positif corona bertmbah 900 lebihkalian ga mau apa bisa ketemu keluarga pulkam please saya masih dikos padahal saya ini seorang pelajar saya masih dikos kalian malah ngeramain tempat tempat kalian ga kasihan apasampe ada tagar indonesiaterserah;sizakk;negative;anger
21/05/2020 13:44;['#bansos'];kalo udah bicara bansos kayak cerita klasik dan parnok yg terus dejavu yg tak ada ending nya;rama doni herman;negative;anger
21/05/2020 13:43;['#indonesiaterserah', '#miris'];baju lebaran lebih penting dibanding kesehatan kapan kelarnya kalo kaya gini bgstindonesiaterserah miris;gaema cahya;negative;anger
21/05/2020 13:43;['#indonesiaterserah'];bangsa yang besar adalah bangsa yang menghormati jasa pahlawannya tenaga medis indonesiaterserah ;benny novario;positive;love
21/05/2020 13:43;['#indonesiaterserah'];973 kasus baru rekor baru lagi indonesiaterserah ;adya aldilatama;negative;fear
21/05/2020 13:42;['#indonesiaterserah'];gilee hari ini hampir seribupasti rakyat doang yg di salahin gara2 ga taat peraturan yg bikin peraturan mah aman ga pernah salahindonesiaterserah;luthfifathir;negative;anger
21/05/2020 13:41;['#indonesiaterserah'];susah si kalo udh masa bodo gt terserah deh indonesiaterserah;cc;negative;anger
21/05/2020 13:41;['#indonesiaterserah'];gila sih hampir 1000 sehari positif kapan ini selesainya indonesiaterserah ;andika zurahman;negative;fear
21/05/2020 13:41;['#indonesiaterserah'];apa jadinya bila kau tak lagi ada disisiku indonesiaterserah;m a m a n;negative;fear
21/05/2020 13:41;['#indonesiaterserah'];baju lebaran lebih mahal ketimbang nyawa kalianindonesiaterserah; ;negative;anger
21/05/2020 13:40;['#indonesiaterserah'];reporter ibu kenapa kok masih keluar rumahibu ibu ya abis kalau beli baju lebaran online takut salah ukuranindonesiaterserah;septyan bayu anggara;negative;anger
21/05/2020 13:40;['#indonesiaterserah'];gw disini belanurutin aturan psbbeh ga taunya elu malah jalan ke mall sama si diaindonesiaterserah;bego natural;negative;anger
21/05/2020 13:39;['#indonesiaterserah'];973 kasus dlm seharithis pandemic is no joke masih mau indonesiaterserah ;swara hati;negative;fear
21/05/2020 13:38;['#indonesiaterserah', '#herdimunityindonesia'];orang pesimis menggunakan indonesiaterserah bagi optimis mari gunakan herdimunityindonesia kabar gembiranya adalah untuk herd immunity bagi covid19 hanya dibutuhkan 40 dari populasi bukan 60 dari studi kasus di swedia pak jokowi bang fadjroel;agungtri;positive;
21/05/2020 13:38;['#sadboy', '#goodboy', '#fuckboy', '#indonesiaterserah'];kalo ada yang nanya kenapa aku masih jomblo itu karena aku bingung untuk memilih saking banyaknya jodoh aku kan kalo jodoh ga kemana mana selama sosial distancing psbb banyak jodoh aku dirumah aja karena ga kemana mana sadboy goodboy fuckboy indonesiaterserah;daniar;negative;sad
21/05/2020 13:38;['#indonesiaterserah', '#indonesiaterserahsukasukakalian'];ngeriiii baju baru lebih penting dari pada nyawa pas sakit salahin pemerintah indonesiaterserah indonesiaterserahsukasukakalian ;apriani sandewa;negative;anger
21/05/2020 13:38;['#indonesiaterserahsukasukakalian', '#indonesiaterserah'];ayokk qaqa yg tidak mau mendengar yg lebih takut gak pake baju lebaran daripada corona silahkaan indonesiaterserahsukasukakalian indonesiaterserah cr fb emil papaaqil lasulika pictwittercomhfdrpmffp6;;negative;anger
21/05/2020 13:37;['#indonesiaterserah'];mall pasar dibuka masjid dikosongkanditutup indonesiaterserah;yodha pradana;negative;anger
21/05/2020 13:35;['#indonesiaterserah'];semoga kita selalu diberikan kesehatan yaindonesiaterserah pictwittercommmrhsdst4n;resha juhari;positive;love
21/05/2020 13:35;['#indonesiaterserahsukasukakalian', '#indonesiaterserah'];jadi kalau ada yang menyalahkan pihak2 tertentu terkait kasus2 covid yg naik tolong berkaca dan refleksi apakah kalian salah satu yg keluar tanpa memedulikan orang lain indonesiaterserahsukasukakalian indonesiaterserah;patricia beata kurnia;negative;anger
21/05/2020 13:32;['#indonesiaterserah'];mereka yang teriak2 ga dapet bantuan sosial ternyata mereka juga lah yang paling gercep nyari baju lebaranindonesiaterserah;arief the wise;negative;anger
21/05/2020 13:31;['#indonesiaterserah'];people indonesiaterserah pemerintah dirumangsani ra gelem ngrumangsanitenaga medis want to be understood do not want to understandcorona te amo;yahterserahhh;negative;anger
21/05/2020 13:31;['#indonesiaterserah', '#lawancovid19'];jangan katakan indonesiaterserah nanti para medis dokter dan pasien merasa kecewa indonesia harus tetap optimis untuk lawancovid19;willy limy;positive;love
21/05/2020 13:30;['#indonesiaterserah'];indonesiaterserah bentuk kekecewaan tenaga medis pictwittercomsao8vnemqo;bagas;negative;sad
21/05/2020 13:29;['#indonesiaterserah', '#inilahlucunyanegeri'];yang bilang prihatin juga melanggar psbbindonesiaterserahinilahlucunyanegeri62;abyraza;negative;sad
21/05/2020 13:28;['#bansos', '#bansos'];kades gresek di gresik jatim protes ke camat soal bansos anggota dprd sumatra utara marah karena pergoki bansos di simalungunsumut yg isinya tdk sesuai gula 2 kg jadi hanya separuhnya kenapa jadi gini;lelaki berkerah biru;negative;anger
21/05/2020 13:28;['#indonesiaterserah'];sukasuka keleeennnindonesiaterserah;odang noeng anak desa;negative;anger
21/05/2020 13:23;['#indonesiaterserah'];mesjid ditutuptapi mall dibukatar shalat idul fitrinya di mallindonesiaterserah;qanita azahra;negative;anger
21/05/2020 13:21;['#sosial_distancing', '#psbb', '#sosial_distancing', '#coronaupdate', '#dirumahaja', '#indonesiabangkit', '#indonesiamelawancovid19', '#indonesiaterserah'];woy kue cookies aja sosialdistancing masa kalian ngk malu sama kue yg ngk punya otak psbb sosialdistancing coronaupdate dirumahajaindonesiabangkit indonesiamelawancovid19 indonesiaterserah pictwittercom2xrf2t8izc;wibawang;negative;anger
21/05/2020 13:21;['#indonesiaterserah', '#covid19', '#apd'];indonesiaterserah covid19 coba dikasih hukuman pakai apd hazmat level 3 selama 24 jam trus ikut tim medis masuk ruang isolasi selama 24 jam yang setuju di rt yah pictwittercomqvgvkygp2c;syaff noor alvin;negative;anger
21/05/2020 13:20;['#indonesiaterserah'];indonesiaterserah sukasuka kalian saja;siottong;negative;anger
21/05/2020 13:19;['#indonesiaterserah', '#covid19', '#apd'];indonesiaterserah covid19 coba dikasih hukuman pakai apd hazmat level 3 selama 24 jam trus ikut tim medis masuk ruang isolasi selama 24 jam yang setuju di rt yah pictwittercompbkq5tusdm;syaff noor alvin;negative;anger
21/05/2020 13:19;['#indonesiaterserah'];speechlessudah ahhdaripada ghibahdrakor lagi aja indonesiaterserah pictwittercomuk1papeoln;jesh;negative;anger
21/05/2020 13:18;['#indonesiaterserah'];corono we are come back stronger bego indonesiaterserah ;rakyat indonesia;negative;anger
21/05/2020 13:18;['#indonesiamelawancovid19', '#indonesiaterserah'];hari ini lewat tebet ruwet yang ada bloops endorse dan lainlain ebuset orangorang pada ngantri mau beli baju lebaran pada dapet thr full tahun ini ya dek dari orang tuanya pada ga takut coronaindonesiamelawancovid19 indonesiaterserah;sherly;negative;anger
21/05/2020 13:17;['#indonesiaterserah', '#indonesiasakkarepmu'];foto info dari temen yang kerja di hore indonesia viral masuk pemberitaan media asinghampir 1000 terserah mereka sihindonesiaterserahindonesiasakkarepmu pictwittercommlccvyozys;princer;negative;anger
21/05/2020 13:16;['#indonesiaterserah'];terjadi tahun 2020 muali mulai maret hingga sekarang meiindonesiaterserah terserah dari pemerintah untuk rakyat atauterserah dari rakyat untuk pemerintah hal sudah tercantum di lirikselsai corona kalian mau apa demo kah bpjs naik atau uu yg tbtb di sahkan pictwittercommxlzdzzz9j;sahaieu;negative;anger
21/05/2020 13:16;['#indonesiaterserah'];dapet dari temen yang ada di jepangindonesiaterserah sampe di sorot media asing gini pictwittercomfhtptu0iol;tikaraa;negative;sad
21/05/2020 13:13;['#indonesiaterserah'];dalam waktu sehari kasus positif bertambah 973 orang indonesiaterserah;adhyaksa;negative;fear
21/05/2020 13:11;['#indonesiaterserah'];sebenarnya kesel dgn pemerintah tp lebih kesel lagi sama sebagian masyarakat yg stupiditynya tinggi sampe bwt tagar indonesiaterserah ;mizukan27;negative;anger
21/05/2020 13:10;['#tenagamedis', '#indonesiaterserah', '#covid_19'];sebut tenagamedis alay dan kecam tagar indonesiaterserah hukuman pakai baju hazmat 24 jam dan ikut masuk ruang isolasi covid19 selama 24 jam ;syaff noor alvin;negative;anger
21/05/2020 13:09;['#indonesiaterserah'];unsurprising sih nyampe 900orang lebih positif perhari ini belanja aje ampe bego sono indonesiaterserah;resdy faizal;negative;sad
21/05/2020 13:09;['#kemensos', '#kemensoshadir', '#juliaribatubara', '#bansos', '#bst'];mensos penyaluran bst targetkan 83 juta penerima cc juliaribatubara kemensosri juaracommunity kemensos kemensoshadir juliaribatubara bansos bst;satriya mudha;positive;
