date;hashtag;tweet;username;intent;emotion;Rand
05/06/2020 18:49;['#bansos'];bansos dilanjut hingga desember tapi jangan terlalu senang dulu pemerintah akan memberikan bansos tapi hanya separuhnya saja dari periode yang sebelumnya bansos via atuser ;detikcom;negative;sad;0,116803083
02/06/2020 02:10;['#bansos', '#janda'];janda 70 tahun di bogor ditampar petugas beras bansos miliknya juga dipotong 15 kg bansos janda via atuser ;donwori;negative;anger;0,156836994
22/05/2020 19:07;['#bantuancovid', '#bansos', '#kalaubeginikeren', '#wongsuroboyo'];wah udah cair yg gk dapat tetap berbesar hati yabantuancovidbansoskalaubeginikerenwongsuroboyo;ningtias;positive;;0,614581243
10/06/2020 07:34;['#indonesiaterserah'];guru honorer kan bukan garda terdepan covid jd minggir dulu lihatlah nakes2 pejuang itu baru bikin indonesiaterserah aja lsg diperhatiin bgtttttt ;partono ahmet djemat;negative;anger;0,007248455
24/05/2020 14:51;['#indonesiaterserah', '#indonesiastaysafe', '#coronavirusupdates', '#kalsel'];ya allah semoga cepat pulih bumi ku indonesiaterserah indonesiastaysafe coronavirusupdates kalsel pictwittercomuwwko1fv4r;  ;positive;sad;0,646153783
10/06/2020 13:42;['#indonesiaterserah'];kebijakan yg mengabaikan keselamatan dan kesehatan indonesiaterserah ;antivirus;negative;sad;0,676223475
01/06/2020 09:04;['#tolakkomersialisasi', '#kartuprakerja'];ironi di tengah pandemi tolakkomersialisasi kartuprakerja ;kompak kartu prakerja;negative;anger;0,14738612
02/06/2020 16:45;['#partaiperindo', '#covid19', '#bansos'];kami sebagai anggota simpatisan partaiperindo yg terdampak covid19 ingin jg mendapatkan bansos ;fakegojek ;negative;sad;0,090626681
30/05/2020 13:47;['#indonesiaabnormal', '#indonesiaterserah', '#indonesiadisiplin'];nah ini grafik reproduction rate rt10 dan rate orang yang di tes dengan yang keliatan juga rata2 rt selama psbb periode 3 jakarta masih di atas 1 rate masih diatas 10 masih jauh dari target 5 indonesiaabnormal indonesiaterserah indonesiadisiplin ;adya aldilatama;negative;sad;0,412506209
03/06/2020 00:29;['#lockdownindonesia', '#erapandemi', '#newnormal2020', '#sulselbicarabaik', '#hoakscorona'];benarkah indonesia dilockdown dunia karena rakyatnya yang bandel simak selengkapnya di lockdownindonesia erapandemi newnormal2020 sulselbicarabaik hoakscorona ;sulsel bicara baik;negative;anger;0,262833735
01/06/2020 04:18;['#indoviral', '#netizen', '#perempuan', '#sembako', '#bansos', '#obati', '#ibunya'];indoviral netizen hujat perempuan jual sembako bansos padahal untuk obati ibunya ;indoviral;negative;sad;0,286923817
31/05/2020 15:17;['#dirumahaja', '#stayhomestaysafe', '#newnormalindonesia', '#psbbjakarta', '#indonesiaterserah', '#disiplinpolahidupbaru', '#stayhomesweethome'];mendingan nonton ini dah dirumahaja stayhomestaysafe newnormalindonesia psbbjakarta indonesiaterserah disiplinpolahidupbaru stayhomesweethome ;ani;positive;love;0,953757553
21/05/2020 06:06;['#psbb', '#jakarta', '#bansos', '#rakyatmerdeka', '#bacakoranrm', '#rmcoid'];galang solidaritas psi distribusikan 26000 makanan siap sajipsiid psbb jakarta bansos rakyatmerdeka bacakoranrm rmcoid ;rakyat merdeka;positive;love;0,046344275
11/06/2020 09:27;['#indonesiaterserah'];udh ada vasenya gue males liat update corona virus bodo amet lah indonesiaterserah; kia ;negative;anger;0,968423463
10/06/2020 07:57;['#indonesiaterserah'];orang indonesia itu ingin semua biaya hidupnya di tanggung negara tapi susah di atur negara indonesiaterserah;sun;negative;anger;0,335648253
20/05/2020 21:00;['#terserahindonesia', '#indonesiaterserah', '#ramadhan', '#lebaran', '#dirumahaja'];terserahindonesia indonesiaterserah ramadhan lebaran dirumahaja pictwittercomn4ivbwlwun;siguruh;positive;;0,539368294
24/06/2020 07:00;['#bansos'];pemerintah akan mendesain ulang program bansos di tahun 2021 bansos;kontan news;positive;;0,120679568
10/06/2020 06:37;['#viral', '#indonesiaterserah', '#madiun'];satu tenaga medis rsud dolopo positif covid19 tanpa gejala pewarta yuca dewi viral indonesiaterserah madiun ;madiun times;negative;;0,036298798
11/07/2020 18:41;['#bansos', '#polisiindonesia', '#polrestadeliserdang', '#polripeduli'];penyaluran dana bansos sekecamatan galang berjalan aman dan lancar karna ada pak polisi yang melaksanakan pengawalan bansos polisiindonesia polrestadeliserdang polripeduli ;polresta deli serdang;positive;joy;0,799096033
11/06/2020 04:58;['#indonesiaterserah'];kirakira begini bunyi tweet salah satu penduduk langit masker ditimbun tuhan dianggap rabun handsanitizer diburu bacaan dzikr dinilai halu indonesiaterserah;em;negative;anger;0,804819718
30/05/2020 03:11;['#indonesiaterserah'];lah indonesiaterserah nanti kalo org2 sudah bosan dengan indonesia dan mereka lebih mengabdikan dirinya ke negara lain;viiiiyyyyy;negative;anger;0,875705484
21/05/2020 15:34;['#bansos', '#jps', '#padangsidimpuan', '#lawancovid19', '#sumutlawancovid19', '#sumutbermartabat', '#pemprovsumut', '#sumaterautara', '#sumutsmartprovince', '#edyrahmayadi', '#ijeck'];padangsidimpuan terima bantuan 13951 paket sembako jpssumber kemenkesri rahmayadiedybansos jps padangsidimpuan lawancovid19 sumutlawancovid19 sumutbermartabat pemprovsumut sumaterautara sumutsmartprovince edyrahmayadi ijeck pictwittercomayjorj61pf;covid19 sumut;positive;love;0,963149226
22/05/2020 08:17;['#bansos', '#jps', '#tapanuliutara', '#lawancovid19', '#sumutlawancovid19', '#sumutbermartabat', '#pemprovsumut', '#sumutsmartprovince', '#edyrahmayadi', '#ijeck'];27237 paket bantuan sembako jps untuk warga tapanuli utara disalurkansumber kemenkesri rahmayadiedybansos jps tapanuliutara lawancovid19 sumutlawancovid19 sumutbermartabat pemprovsumut sumutsmartprovince edyrahmayadi ijeck pictwittercomqqhvzardce;covid19 sumut;positive;love;0,720366391
26/06/2020 04:32;['#garagaracorona'];apahhhhh sudah 50 rban trus kapan jalan2nya klo gak turun2 ini garagaracorona;erlisaurina;negative;fear;0,29702961
11/07/2020 04:13;['#polrestulungagung', '#bansos', '#bantuanpangannontunai'];2 untuk mencegah adanya penyelewengan pemberian bantuan sosial untuk masyarakat polrestulungagung sudah memerintahkan satreskrim polres tulungagung polsek jajaran maupun bhabinkamtibmas untuk terlibat mengawasi proses pembagian bansos salah satunya bantuanpangannontunai ;radio patria;positive;;0,422329702
03/06/2020 13:47;['#indonesiaterserah'];dibalik segala konspirasi pemerintah sedang menguji idealisme new normal yang peluang keberhasilan hanya 7 tapi efektif mengurangi konflik keberhasilan tergantung masyarakat taat dan patuh tolong jangan dl indonesiaterserah;akhdan abizar;negative;sad;0,512843139
25/06/2020 08:19;['#intermi', '#bansos', '#mimurah', '#miinstan', '#midikit'];mie apa ini intermi bansos mimurah miinstan midikit ;alfonsus rayindra mahari;negative;sad;0,459161993
31/05/2020 15:27;['#indonesiaterserah', '#indonesiamelawancovid19'];sebelum pulang masih 2 pas pulang malah 25k indonesiaterserah indonesiamelawancovid19;rizqy nurrahman;negative;sad;0,275115926
18/06/2020 01:56;['#bansos', '#danabansos', '#pemerintahpusat', '#lampostco'];sebanyak 3600 laporan penyalahgunaan dana bantuan sosial bansos masuk ke pemerintah pusat bansos danabansos pemerintahpusat lampostco ;lampung post official;negative;;0,003126104
26/05/2020 12:34;['#bansos'];bantuan sosial tunai bst sudah dicairkan ke lebih dari 78 juta keluarga penerima manfaat kpm dari target 9 juta kpm bansos via atuser ;detikcom;positive;love;0,706167502
31/05/2020 05:39;['#indonesiaterserah', '#covid19', '#groupmedsos', '#gugustugascovid19', '#rakyatbangkit'];ikuti aja lah indonesiaterserah covid19 groupmedsos gugustugascovid19 rakyatbangkit ;rdyudhi ramadhani s;negative;sad;0,65073826
12/06/2020 10:46;['#indonesiaterserah'];terserah kamu aja indonesiaterserah;setiawan;negative;anger;0,119874639
31/05/2020 18:40;['#indonesiaterserah', '#terserah'];indonesiaterserah podo aku nek nesu ro koe isone muk muni terserah ;peri kecil;negative;anger;0,530961163
21/06/2020 03:05;['#kartuprakerja'];pak atuser semoga cepat cair yaa selama pandemi saya lama nggak makan seblak kartuprakerja ;mutualmu;negative;sad;0,842838612
24/05/2020 09:08;['#savetenagamedis', '#covid19indonesia', '#indonesiaterserah', '#terserahindonesia'];terimakasih sudah berjuang hingga titik akhir pahlawan lihat video ini bikin keluar air mata savetenagamedis covid19indonesia indonesiaterserah terserahindonesia pictwittercomluzn4o0tmq;ra;positive;love;0,063732378
30/05/2020 13:52;['#bansos', '#bantuansosial', '#covid19', '#covid_19', '#indonesiaindicator'];mencuatnya sejumlah isu tak lepas dari sejumlah aktor pemangku kebijakan publik yang berbicara kepada media i2 mencatat ada 10 top person dan 10 top influencer dalam ruang pemberitaan bansos bantuansosial covid19 covid19 indonesiaindicator;indonesiaindicator;negative;sad;0,492078015
30/05/2020 11:47;['#indonesiaterserah', '#kebohonganbaru', '#kebijakansemrawut', '#jkwresmikangenosida', '#jokowisilakanmundur'];ternyata donald trump yg kupikir gak waras ternyata masih punya hati nurani tidak seperti pemimpin negara terserah yang lebih pilih pembukaan mall daripada tempat ibadah indonesiaterserah kebohonganbaru kebijakansemrawut jkwresmikangenosida jokowisilakanmundur ;keparatjenius;negative;anger;0,31885307
12/07/2020 11:40;['#kartuprakerja'];pekerja terdampak covid19 hingga umkm jadi prioritas kartu prakerja kartuprakerja;kontan news;positive;joy;0,617800143
25/05/2020 20:09;['#indonesiaterserah'];hargailah setiap porsi dari segala sudut pandang indonesiaterserah;nandaaawahyu;positive;love;0,854908964
29/05/2020 08:49;['#disiplinprotokolnewnormal', '#newnormalpulihkanekonomi', '#disiplinpolahidupbaru', '#indonesiaterserah'];sllu jaga diri jaga hati juga yaa ttp disiplinn disiplinprotokolnewnormal newnormalpulihkanekonomi disiplinpolahidupbaru indonesiaterserah ;penikmat hujan nan;positive;love;0,325818001
01/06/2020 18:50;['#covid19', '#dirumahaja', '#indonesiaterserah'];jangan ngarep bnyk sama vaksin covid19 inget hiv dri gw lahir sampe sekarang belum ad vaksinnya jadi kalo anda terinfeksi disini opsinya cuman 2 survive or death thx u dirumahaja indonesiaterserah;   ;negative;fear;0,668745964
31/05/2020 02:04;['#indonesiaterserah', '#indonesiaabnormal'];miris indonesiaterserah indonesiaabnormal ;sam;negative;sad;0,113980995
01/06/2020 14:54;['#indonesiaterserah', '#terserahindonesia'];sementara si sudut negeri kuvukiland masih banyak yang bilang semua ini cuma rekayasa indonesiaterserah terserahindonesia ;namaku fauzi;negative;anger;0,463654744
16/06/2020 04:19;['#indonesiaterserah'];apakah ini sebvah realisasi gerakan indonesiaterserah oleh bliow;lorazepam;negative;;0,137407673
22/05/2020 14:35;['#indonesiaterserah'];tidak pake baju baru tidak papa indonesiaterserah;luthtw;positive;;0,510177771
05/07/2020 11:35;['#jabar', '#bansos'];bansos provinsi jabar senilai rp 500 ribu adalah satu dari delapan pintu bantuan atuser jabar bansos;republikacoid;positive;;0,491656318
05/06/2020 23:46;['#dirumahaja', '#silaturahmibersama', '#kumpulbersamalagi', '#indonesiaterserah', '#normal'];setelah sekian lama dirumahaja akhirnya berkesempatan silaturahmibersama kumpulbersamalagi karena indonesiaterserah alhamdulillah yang penting semua diberi kesehatan aamiin semoga semua kembali normal seperti ;arie arfiansyah;positive;joy;0,058164995
23/06/2020 18:10;['#bansos'];kementerian sosial terus melanjutkan penyaluran bantuan sosial tunai bst dan sembako ke daerah yang berbatasan dengan ibu kota jakarta bansos ;jpnncom;positive;love;0,223694871
23/05/2020 04:18;['#dirumahaja', '#psbb', '#covid19', '#togetherathome', '#indonesia', '#lawancorona', '#stopprovokasi', '#dukungpemerintah', '#bantuan', '#bansos', '#janganmudik', '#eidmubarak', '#lebaran'];jamin penyaluran bansosdirumahaja psbb covid19 togetherathome indonesia lawancorona stopprovokasi dukungpemerintah bantuan bansosjanganmudik eidmubarak lebaran pictwittercom861pezpoy2;dikareza;positive;love;0,539762265
21/05/2020 16:30;['#indonesiaterserah', '#dirumahaja'];sekarang mungkin indonesiaterserah tapi jangan sampai semua orang menyerahtetap semangat dirumahaja selama berbulanbulan bukan sebuah kesiasiaan kok ;a keep;positive;love;0,037196248
23/05/2020 04:31;['#indonesiamelawancovid19', '#bersatulawancovid19', '#indonesiaterserah', '#indonesiaambyar', '#dirumahsaja'];dalan liyane versi akustik piano persembahkan untuk para pejuang covid19 di negeri iniindonesiamelawancovid19bersatulawancovid19indonesiaterserahindonesiaambyardirumahsaja;bayu s vendratama;positive;love;0,228308467
12/06/2020 05:18;['#psbbtransisi', '#bansos', '#hadapibersama', '#jakartatanggapcorona', '#bantusesama'];terima kasih atas gerak cepat jajaran pemerintah kota hingga rtrw kader dasawisma dan juga apresiasi kepada aparat tnipolri yang membantu pendistribusian bansos langsung ke rumah warga psbbtransisi bansos hadapibersama jakartatanggapcorona bantusesama ;pemprov dki jakarta;positive;love;0,166451698
07/06/2020 16:55;['#indonesiaterserah'];sejak diterapkannya pelonggaran psbb pembatasan sosial berskala besar masyarakat indonesia ramairamai keluar rumah himbauan banyak tenaga medis bahkan tagar indonesiaterserah seolah tak dihiraukan mereka ;fiaara mumtazah;negative;sad;0,442947549
10/06/2020 15:54;['#indonesiaterserah', '#indonesiaterserah'];indonesiaterserah ada yng bilang nanti juga sembuh sendiri corona sembuh maen tiktok pokoknya indonesiaterserah banget deh;aris setiawan;negative;anger;0,977953052
28/05/2020 11:09;['#polsekujung', '#parepare', '#bansos', '#covid_19', '#warga', '#terdampakcovid19', '#tvpeduliparepare'];polsekujung parepare bansos covid19 warga terdampakcovid19 tvpeduliparepare ;tv peduli parepare;positive;love;0,500953106
12/06/2020 03:38;['#kemensoshadir', '#mensos', '#juliaribatubara', '#bansos']; mensos pastikan penyaluran bansos bagi terdampak covid19 penuhi prinsip akuntabilitas cc atuser atuser kemensoshadir mensos juliaribatubara bansos;satriya mudha;positive;love;0,693311621
31/05/2020 04:30;['#indonesiaterserah'];kami hanya berdagang kami butuh uang untuk hidup kami tidak mencuri kami butuh pembinaan agar kami tetap bisa hidup di masa covid jangan denda kami penjarakan kami karena akan makin membuat keluarga kami susah tidak bisa makan indonesiaterserah;ilham muhammad;negative;sad;0,637866371
22/05/2020 18:11;['#indonesiaterserah'];viral indonesiaterserah iwan fals serukan untuk tak menyerah hadapi pandemi virus corona ;hertanto soebijoto;positive;;0,508795725
29/05/2020 10:14;['#indonesiaterserah'];stay strong indonesia you will always have our support indonesiaterserah ;ainina;positive;love;0,974368091
06/06/2020 06:48;['#kpk', '#bansos'];keluhan yang paling banyak disampaikan adalah pelapor tidak menerima bantuan padahal sudah mendaftar yaitu 54 laporan kpk bansos ;antaranewscom;negative;sad;0,138797422
03/06/2020 12:41;['#newnormal', '#pubg', '#indonesiaterserah'];new normal dan herd immunity ibarat game pubg yg kuat dan pintar strategi yang melaksanakan protokol kesehatan dialah yg akan bertahan sampe akhir sementara yang lemah akan mati di luar circle atau mati dalam pertempuran seleksi alam newnormal pubg indonesiaterserah;rezki saputra;negative;sad;0,2265983
23/05/2020 13:27;['#indonesiaterserah', '#indonesiamelawancovid19'];respect paling tinggi untuk para tenaga medis indonesia yg terus berjuang sampai detik ini takbir berkumandang dimana rela tidak berkumpul dg anaksuamiistrikeluarga mereka semoga jannah balasan terbaik untuk kalian aamiin indonesiaterserahindonesiamelawancovid19;markonah ;positive;love;0,41376294
25/06/2020 05:23;['#headlinebogor', '#kabupatenbogor', '#pansus', '#bansos', '#beritabogor', '#kabarbogor', '#infobogor'];headline bogor legislator kabupaten bogor dorong penanganan data bansos melalui pansus headlinebogor kabupatenbogor pansus bansos beritabogor kabarbogor infobogor;headlinebogor;positive;;0,351983344
09/06/2020 14:38;['#indonesiaterserah'];sudah males rasanya ikutin berita covid isi nya kebanyakan yg bawa massa buat ambil paksa jenazah kerabat mereka dgn asumsi meninggal bkn karena covid tar klo pas hasil nya keluar positif langsung kabur biar ga dikarantina otomatis nyebarin lagi ke yg lain indonesiaterserah;regiana;negative;anger;0,537818545
27/05/2020 15:15;['#malang', '#newnormal', '#indonesiaterserah', '#pinginliburan'];malang newnormal indonesiaterserah pinginliburan ;dylan;positive;love;0,201974497
22/06/2020 08:56;['#bansos', '#distribusi', '#asjb', '#rakyatmerdeka', '#rmcoid'];kemensos gandeng asjb salurkan paket bansos covid19 atuser bansos distribusi asjb rakyatmerdeka rmcoid ;rakyat merdeka;positive;;0,386697026
31/05/2020 20:30;['#single', '#caricewe', '#cewe', '#cewesingle', '#pacaran', '#jomblo', '#jakarta', '#indonesiaterserah'];2020 mau abis di grogotin covid19 dan gw masih jomblo single caricewe cewe cewesingle pacaran jomblo jakarta indonesiaterserah ;itsrealme;negative;anger;0,129263108
31/05/2020 16:51;['#indonesiaterserah'];setelah indonesiaterserah kini indonesia new normal ;rakyatpos;positive;joy;0,776620151
